Project Name,Test-Run,Test-Case,Status,TC-Defect
OmniStack,PSI14 Sprint 3 - Security,OMNI-24739_005-FIPS Mode Command Line_svt-fipsmode on/off on Java (Bouncy Castle),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33800_003-Verify service creates java key store files at creation event-upgrade,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16726_009-ssh login as hms user test dsv command,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-45430_004-API GET one certificate while there're duplicated certificates in DB (negative test),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15630_001-Execute Tasks on Different Node_User task on different node,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-38932_004-CLI DELETE certificates with invalid SHA1 hash of certificate,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16450_002-Creation of Task Sessions through Impersonation_,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15630_003-Execute Tasks on Different Node_New OVC session creation with User UPN,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-42267_009-test svtcert CLI with valid host/username/password/subcommand/certfile, verify the response JSON message",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-24739_006-FIPS Mode Command Line_svt-fipsmode on/off on Axeda agent,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-38932_017-DELETE the same certificate several times, return HTTP400 or HTTP404",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-28554_004-Security-JAuth-Assign-Normalized-Username_UPPERCASEUsername,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16450_001-Creation of Task Sessions through Impersonation_,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-27995_002-FIPS/CC Integration Testing_check openssh and openssl version,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-3038_004-ssh login as HMS and verify shadow file disabled account,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_029-API add a certificate with invalid signature,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-34395_003-Verify SQL truststore table has the correct privileges for svtadmin user,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-38929_022-API GET certificates filter by storename=<special_characters>,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16580_006-Remove use of vcenterlogin.pm from SVT commands_sessionfile help option deprecated,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-3038_003-ssh login as HMS user and check users group,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37517_001-JAuth XML not present,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-27995_001-FIPS/CC Integration Testing_ssh in as EA user FIPS enabled,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-42267_007-test svtcert CLI without host/username/password/subcommand/certfile/etc, verify the error message",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-50786_009-API_addCert should not create duplicate certs (mixed owner),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15271_001-Multiple Credential Cache Support/use FILE: type ccache,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-24881_006-Migrate OpenSSL to Digital Signature Standard (DSS) FIPS 186-4_create a 2048 bit keypair with even exponent,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_009-API can add certificate by HMS local admin,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15162_001-Assign Role to OVC Session_Local-administrator,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-25932_001-Implement SP 800-131A minimum key sizes_1024-bit Diffie-Hellman fails when FIPS is enabled,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15317_004-svt-kerberos-join CLI help and arguments,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-44666_001-svt-cert-service-PreStartCheck,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46692_003-regression EA user login not impacted,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15279_001-set EA password during deploy,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-19426_002-Authenticate as Kerberos Host Principal-verify only one session,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_031-API add a certificate which is missing Key Usage (KU),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-42267_010-test svtcert CLI help doc,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15317_003-svt-kerberos-join to domain where the OVC account does NOT exist,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-2831_002-ssh login as EA user failure - check auth log for failure events,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-24739_002-FIPS Mode Command Line_svt-fipsmode set to on,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15139_001-Verify hms user login creates associated hms session,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_016-API can add 16384 bit RSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15162_004-Assign Role to OVC Session_Domain-non-administrator,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16765_001-Synchronous Task Management Infrastructure-product_sweep,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-45430_014-GET certificate with challenging extensions (for example, large number of SAN entries)",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-50786_006-vmware 2+0_run ATF produce_sweep and no failed case,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-34395_006-Verify SQL truststore table has the correct columns,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16587_005-Restrict Algorithms Exposed by Crypto Module_DES-CFB mode is disabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-39726_004-ssh login as EA user and check caservice user group thriftservices,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-34395_004-Verify SQL truststore table has the correct privileges for non svtadmin users,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33791_004-Grant Customer Sudo Permissions_HMS-user-no-sudo-access-hyperv,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-3038_006-ssh login as HMS user with uppercase characters in username,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-25285-003-svt-keys-zeroize_wipe_keys_prompt_cancel,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-20368_001-OAuth SPNEGO Basic Authentication Support_,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-28554_003-Security-JAuth-Assign-Normalized-Username_Administrator@Domain,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15596-001_ovc_session_clone,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-38929_009-API GET certificates filter by storename=<invalid_name>,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16450_004-Creation of Task Sessions through Impersonation_Session is terminated after task completion,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_021-API can add 4096 bit DSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46692_006-verify impersonate caches (dsv-federation-join),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16587_013-Restrict Algorithms Exposed by Crypto Module_ECDSA P-384 is enabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_041-API add certificate then verify subject in response,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33798_002-Verify that the SQL table is properly replicated throughout the federation-1+1,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-24739_007-FIPS Mode Command Line_svt-fipsmode on/off services restarted automatically,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-49867_003-run upgrade TC3001 from psi11, start cert service on both ovc after upgrade and verify JKS file created on both nodes",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-50786_010-API_removeCert should be able to remove all duplicate certs in one call (mixed owner),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46692_008-verify there's a new machine session cache 1 hr before the existing one expires,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15904_002-Obtain Service Ticket through Delegation following Impersonation_?,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-49867_007-after a successful deploy, start cert service then stop it and restart the cert service, verify JKS only has one HMS root cert and cert service can be restarted multiple times",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46692_001-run hyperV sweep test on the custom kit and all tests pass,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-38932_018-create test cert which is stored in cfgdb but not filesystem, DELETE this cert and observe",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15151_001-Asynchronous Task Management Infrastructure-product_sweep,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-36153_001-Upgrade a Rig_svtsupport user should be removed when upgrading the system,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37843_002-caservice user verify trust store REST service log (INFO/DEBUG) after install a rig,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33791_003-Grant Customer Sudo Permissions_HMS-administrator-sudo-access-hyperv,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15240-001_OVC_session_idle_timeout,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_027-API add a certificate that's not yet valid,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,Security-Svtkerb: Check ticket times,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16517_002-svt-dns-setup with bogus DNS ipaddress (negative),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-45430_009-CLI GET one certificate which has been deleted,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-26141_007-disallow-non-admin-ssh_verify switch to re-enable basic user to ssh into OVC,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46688-003_JAuth Linked Mode vCenter - service down condition,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16648_003-kerberos-auth-username-password krb5.conf contains default realm,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-37844_039-CLI failed to add EXTERNAL certificate, verify error message and no new rows added in DB (powershell)",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-15904_001-Obtain Service Ticket through Delegation following Impersonation_Verify service ticket in sessions cred cache,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_049-CLI can add PEM certificate from .cer file (Windows),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37843_011-caservice user verify trust store REST service running on all OVC nodes,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-19672_001-Implement Authentication Changes_verify existing POST password grant type,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-44231_003-Add new certificates with the new SvtCmdlet when host unavailable, check the error message",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33800_011-Verify that adding a certificate while postgres service is down fails gracefully with meaningful error,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-49867_002-after a successful deploy, start svt-cert-service on one ovc and add some certs, then start cert service on the other ovc and verify JKS file created on both ovc",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_014-API can add 4096 bit RSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46688-001_JAuth Linked Mode vCenter - home vCenter unreachable,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-37844_026-API can add certificates with challenging extensions (for example, large number of SAN entries). Verify API response matches to record in DB",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-24739_010-FIPS Mode Command Line_svt-fipsmode 1024 Bit Cert,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-2479_001-hms-login-using-service-auth.log event check,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-28770_007-HVAL vCenter Certificate Path Validation_truststore validation fail sessionId auth,Passed,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16587_004-Restrict Algorithms Exposed by Crypto Module_3DES-OFB mode is disabled with FIPS on,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_018-API can add 512 bit DSA certificate (PEM encoded),Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-34395_005-Verify the addition of SQL truststore table has no affect on running product_sweep,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-38929_012-CLI GET certificates while svt-cert-service is STOPPED,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-33800_002-Verify that Java Key Store files are created for all three trust stores after trigger,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-45430_018-EA(svtcli) user can GET a certificate,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16726_002-ssh login as hms user test svt-vm-show,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-42267_003-test POST certificates with certificate longer than 22500, expecting HTTP413",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-42267_011-test api/certificates swagger doc,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37844_040-(clusters) API add certificate to one ovc and verify it in another ovc's DB,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16648_001-kerberos-auth-username-password using user@realm,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-38929_015-API GET certificates with challenging extensions (for example, large number of SAN entries)",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,"OMNI-42267_002-test POST certificates with expired oauth token, expecting HTTP401",Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-46688-004_JAuth Linked Mode vCenter detection time checked every 5-7 mins,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-37843_003-caservice user verify trust store REST service restart after install a rig,Untested,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-28770_001-HVAL vCenter Certificate Path Validation_truststore user auth,Passed,NA
OmniStack,PSI14 Sprint 3 - Security,OMNI-16756_002-Assign UPN as Kerberos OVC Session Username-username/domain check,Untested,NA
OmniStack,PSI7 Sprint 3 SRE - 1st Half of the Sprint (Team Kragle),Run SRE with Stress,Failed,
OmniStack,PSI7 Sprint 3 SRE - 1st Half of the Sprint (Team Kragle),Run SRE with No stress,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_002-caservice user verify trust store REST service log (INFO/DEBUG) after install a rig,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_014-verify trust store REST service status while no disk space left on a running system (OVC),Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_009-caservice user verify trust store REST service not running after upgrade from an old ova image,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_006-caservice user verify trust store REST service HA on 2+0 cfg,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_015-monitor the trust store REST service CPU usage on a idle system (OVC),Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_013-verify trust store REST service mem on a running system (OVC),Failed,
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_011-caservice user verify trust store REST service running on all OVC nodes,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_010-user in network can get response from the new trust store REST service (e.g. curl localhost:8080/are-you-trusted),Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_001-caservice user verify trust store REST service not running after install a rig,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_003-caservice user verify trust store REST service restart after install a rig,Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_005-caservice user verify trust store REST service recovery (e.g. power_off then restart one sva server),Passed,NA
OmniStack,Security-PSI12 Sprint 4,OMNI-37843_004-caservice user verify trust store REST service stop/start after install a rig,Passed,NA
OmniStack,OMNI-54895 - vSphere 6.0 Flex Tests (OMNI-54920),"Validate the ""Create backup Policy"" link path",Untested,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,OMNI-18887: Software Upgrade Testing with Stretched Cluster configured,Passed,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,"OMNI-433: Verify that new backup hive replicas are created in different stretched cluster zones, so that my backups could survive zone failover",Passed,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,"OMNI-3382: Use svt-zone-assign to add node(s) to a zone, so that I can configure stretched clusters",Passed,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,"OMNI-813: Verify that the system self-heals when migrating from a legacy configuration to a zoned cluster configuration, so that my VMs are protected from single zone failures",Passed,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,OMNI-12586: Convert a Stretched Cluster to Non-Stretched Cluster without any data migrations,Passed,NA
OmniStack,PSI6 Sprint 4 Stretch Cluster,OMNI-18917 Node Removal - Backup status,Passed,NA
